Date,Price,Open,High,Low,Vol.,Change %
3/2/2024,62029.85,62431.65,62458.7,61657.29,23888473685,-0.64
3/3/2024,63167.37,62031.58,63230.21,61435.02,26253811450,1.83
3/4/2024,68330.41,63137,68537.03,62386.52,70670471105,8.23
3/5/2024,63801.2,68341.05,69170.62,59323.91,1.02803E+11,-6.64
3/6/2024,66106.8,63776.05,67637.93,62848.67,68750229073,3.65
3/7/2024,66925.48,66099.74,68029.92,65655.53,46989543159,1.25
3/8/2024,68300.09,66938.09,70083.05,66230.45,59202881172,2.03
3/9/2024,68498.88,68299.26,68673.05,68053.12,21609650379,0.29
3/10/2024,69019.79,68500.26,70005.2,68239.98,35683977532,0.76
3/11/2024,72123.91,69020.55,72850.71,67194.88,65716656765,4.5
3/12/2024,71481.29,72125.12,72825.66,68728.85,62554434520,-0.89
3/13/2024,73083.5,71482.12,73637.48,71334.09,48212536929,2.24
3/14/2024,71396.59,73079.38,73750.07,68563.02,59594605698,-2.3
3/15/2024,69403.77,71387.88,72357.13,65630.7,78320453976,-2.78
3/16/2024,65315.12,69392.48,70046.27,64801.39,46842198371,-5.88
3/17/2024,68390.62,65316.34,68845.72,64545.32,44716864318,4.71
3/18/2024,67548.59,68371.3,68897.13,66594.23,49261579492,-1.2
3/19/2024,61912.77,67556.13,68106.93,61536.18,74215844794,-8.35
3/20/2024,67913.67,61930.16,68115.26,60807.79,66792634382,9.66
3/21/2024,65491.39,67911.59,68199.99,64580.92,44480350565,-3.56
3/22/2024,63778.76,65489.93,66623.75,62355.37,41401116964,-2.61
3/23/2024,64062.2,63802.72,65976.4,63038.49,24738964812,0.41
3/24/2024,67234.17,64070.75,67622.76,63825.85,27206630673,4.94
3/25/2024,69958.81,67234.09,71162.59,66414.84,42700139523,4.05
3/26/2024,69987.84,69931.33,71535.74,69335.61,36010437368,0.08
3/27/2024,69455.34,69991.9,71727.69,68381.93,40827113309,-0.77
3/28/2024,70744.95,69452.77,71546.02,68895.51,34374900617,1.86
3/29/2024,69892.83,70744.8,70913.09,69076.66,25230851763,-1.2
3/30/2024,69645.3,69893.45,70355.49,69601.06,17130241883,-0.36
3/31/2024,71333.65,69647.78,71377.78,69624.87,20050941373,2.42
4/1/2024,69702.15,71333.48,71342.09,68110.7,34873527352,-2.29
4/2/2024,65446.97,69705.02,69708.38,64586.59,50705240709,-6.11
4/3/2024,65980.81,65446.67,66914.32,64559.9,34488018367,0.82
4/4/2024,68508.84,65975.7,69291.26,65113.8,34439527442,3.84
4/5/2024,67837.64,68515.76,68725.76,66011.48,33748230056,-0.99
4/6/2024,68896.11,67840.57,69629.6,67491.72,19967785809,1.56
4/7/2024,69362.55,68897.11,70284.43,68851.63,21204930369,0.68
4/8/2024,71631.36,69362.55,72715.36,69064.24,37261432669,3.27
4/9/2024,69139.02,71632.5,71742.51,68212.92,36426900409,-3.48
4/10/2024,70587.88,69140.24,71093.43,67503.56,38318601774,2.09
4/11/2024,70060.61,70575.73,71256.23,69571.81,30153382941,-0.73
4/12/2024,67195.87,70061.38,71222.74,65254.84,44129299406,-4.09
4/13/2024,63821.47,67188.38,67931.43,60919.11,52869738185,-5.01
4/14/2024,65738.73,63836.23,65824.43,62205.85,49084320047,2.98
4/15/2024,63426.21,65739.65,66878.65,62332.07,43595917654,-3.52
4/16/2024,63811.86,63419.3,64355.67,61716.4,42847528078,0.62
4/17/2024,61276.69,63831.85,64486.36,59768.59,41915247049,-4
4/18/2024,63512.75,61275.32,64125.69,60833.48,36006307335,3.65
4/19/2024,63843.57,63510.75,65481.6,59651.39,49920425401,0.52
4/20/2024,64994.44,63851.1,65442.46,63172.4,23097485495,1.79
4/21/2024,64926.64,64992.82,65723.24,64277.72,20506644853,-0.1
4/22/2024,66837.68,64935.63,67233.96,64548.18,28282686673,2.93
4/23/2024,66407.27,66839.89,67199.24,65864.87,24310975583,-0.65
4/24/2024,64276.9,66408.72,67075.37,63589.87,30276655120,-3.21
4/25/2024,64481.71,64275.02,65275.21,62783.63,32155786816,0.32
4/26/2024,63755.32,64485.37,64789.66,63322.4,24139372950,-1.13
4/27/2024,63419.14,63750.99,63898.36,62424.72,19530783039,-0.52
4/28/2024,63113.23,63423.52,64321.48,62793.6,17334827993,-0.49
4/29/2024,63841.12,63106.36,64174.88,61795.46,26635912073,1.16
4/30/2024,60636.86,63839.42,64703.33,59120.07,37840840057,-5.02
5/1/2024,58254.01,60609.5,60780.5,56555.29,48439780271,-3.89
5/2/2024,59123.43,58253.7,59602.3,56937.2,32711813559,1.49
5/3/2024,62889.84,59122.3,63320.5,58848.31,33172023048,6.37
5/4/2024,63891.47,62891.03,64494.96,62599.35,20620477992,1.59
5/5/2024,64031.13,63892.45,64610.89,62955.3,18296164805,0.22
5/6/2024,63161.95,64038.31,65494.9,62746.24,28697928697,-1.37
5/7/2024,62334.82,63162.76,64390.46,62285.98,25930730982,-1.31
5/8/2024,61187.94,62332.64,62986.09,60877.13,26088172222,-1.84
5/9/2024,63049.96,61191.2,63404.91,60648.07,25453338161,3.04
5/10/2024,60792.78,63055.19,63446.74,60208.78,27804954694,-3.59
5/11/2024,60793.71,60793.36,61451.15,60492.62,13842272968,0
5/12/2024,61448.39,60793.5,61818.16,60632.6,13800459405,1.08
5/13/2024,62901.45,61451.22,63422.66,60769.84,27889181179,2.36
5/14/2024,61552.79,62900.77,63092.12,61123.77,28186271527,-2.14
5/15/2024,66267.49,61553.99,66454.45,61330.41,39815167074,7.66
5/16/2024,65231.58,66256.11,66712.43,64613.05,31573077994,-1.55
5/17/2024,67051.88,65231.3,67459.46,65119.32,28031279310,2.79
5/18/2024,66940.8,67066.21,67387.33,66663.5,16712277406,-0.19
5/19/2024,66278.37,66937.93,67694.3,65937.18,19249094538,-0.99
5/20/2024,71448.2,66278.74,71483.56,66086.17,43850655717,7.8
5/21/2024,70136.53,71443.06,71946.46,69191.12,46932005990,-1.83
5/22/2024,69122.34,70135.32,70623.7,68977.7,32802561717,-1.44
5/23/2024,67929.56,69121.3,70041.27,66356.95,41895680979,-1.72
5/24/2024,68526.1,67928.13,69220.3,66622.67,29197308153,0.88
5/25/2024,69265.95,68526.92,69579.32,68515.82,15473071741,1.08
5/26/2024,68518.09,69264.29,69506.23,68183.89,15628433737,-1.08
5/27/2024,69394.55,68512.18,70597.88,68232.5,25870990717,1.29
5/28/2024,68296.22,69392.2,69514.64,67227.16,32722265965,-1.58
5/29/2024,67578.09,68296.35,68852.46,67101.49,26707072906,-1.05
5/30/2024,68364.99,67576.09,69500.54,67118.08,29509712534,1.17
5/31/2024,67491.41,68362.52,68999.56,66633.42,27387283769,-1.27
6/1/2024,67706.94,67489.61,67839.77,67386.2,11641495604,0.32
6/2/2024,67751.6,67710.27,68409.16,67315.52,17110588415,0.06
6/3/2024,68804.78,67753.9,70230.82,67589.84,32401285324,1.55
6/4/2024,70567.77,68804.57,71047.41,68564.64,33149696545,2.56
6/5/2024,71082.82,70568.35,71735.41,70390.71,32810771409,0.73
6/6/2024,70757.16,71082.84,71625.73,70119.12,25223152007,-0.46
6/7/2024,69342.59,70759.19,71907.85,68507.26,36188381096,-2
6/8/2024,69305.77,69324.18,69533.32,69210.74,14262185861,-0.03
6/9/2024,69647.99,69297.49,69817.52,69160.84,13534028500,0.51
6/10/2024,69512.28,69644.31,70146.07,69232.42,20597699541,-0.19
6/11/2024,67332.03,69508.08,69549.41,66123.6,37116136345,-3.13
6/12/2024,68241.19,67321.38,69977.89,66902.45,34497940694,1.37
6/13/2024,66756.4,68243.1,68365.78,66304.56,28955204146,-2.18
6/14/2024,66011.09,66747.57,67294.65,65056.89,27403884779,-1.1
6/15/2024,66191,66006.74,66402.19,65871.77,14121265576,0.28
6/16/2024,66639.05,66189.36,66894.84,66018.25,13281140541,0.68
6/17/2024,66490.3,66636.52,67188.32,65094.96,30006354476,-0.22
6/18/2024,65140.75,66490.98,66556.7,64066.96,39481285950,-2.03
6/19/2024,64960.3,65146.66,65695.35,64693.3,21103423504,-0.29
6/20/2024,64828.66,64960.3,66438.96,64547.85,25641109124,-0.2
6/21/2024,64096.2,64837.99,65007.55,63378.89,26188171739,-1.14
6/22/2024,64252.58,64113.86,64475.47,63929.76,9858198793,0.22
6/23/2024,63180.8,64248.96,64491.7,63180.8,11170471802,-1.66
6/24/2024,60277.41,63173.35,63292.53,58601.7,43152133651,-4.58
6/25/2024,61804.64,60266.28,62258.26,60239.75,29201215431,2.55
6/26/2024,60811.28,61789.68,62434.14,60695.19,22506003064,-1.58
6/27/2024,61604.8,60811.23,62293.86,60585.33,21231745045,1.3
6/28/2024,60320.14,61612.8,62126.1,59985.4,24952866877,-2.1
6/29/2024,60887.38,60319.88,61097.62,60300.96,12652903396,0.94
6/30/2024,62678.29,60888.45,62892.83,60632.95,17333226409,2.94
7/1/2024,62851.98,62673.61,63777.23,62495.51,25468379421,0.28
7/2/2024,62029.02,62844.41,63203.36,61752.75,20151616992,-1.3
7/3/2024,60173.92,62034.33,62187.7,59419.39,29756701685,-3
7/4/2024,56977.7,60147.14,60399.68,56777.8,41149609230,-5.27
7/5/2024,56662.38,57022.81,57497.15,53717.38,55417544033,-0.63
7/6/2024,58303.54,56659.07,58472.55,56038.96,20610320577,2.9
7/7/2024,55849.11,58239.43,58371.12,55793.32,20553359505,-4.1
7/8/2024,56705.1,55849.57,58131.34,54321.02,39766159899,1.53
7/9/2024,58009.23,56704.6,58239.2,56316.88,27849512607,2.3
7/10/2024,57742.5,58033.88,59359.43,57178.41,26175260526,-0.5
7/11/2024,57344.91,57729.89,59299.43,57120.38,28707803842,-0.67
7/12/2024,57899.46,57341.2,58532.55,56590.18,25604805221,0.97
7/13/2024,59231.95,57908.74,59787.08,57796.44,17080061806,2.29
7/14/2024,60787.79,59225.25,61329.53,59225.25,22223416061,2.64
7/15/2024,64870.15,60815.46,64870.15,60704.93,38094526099,6.67
7/16/2024,65097.15,64784.42,65354.34,62487.97,41617346768,0.48
7/17/2024,64118.79,65091.83,66066.73,63896.09,32525071311,-1.49
7/18/2024,63974.07,64104.74,65104.66,63246.16,27239305337,-0.2
7/19/2024,66710.16,63972.32,67442.64,63329.34,37003855410,4.28
7/20/2024,67163.65,66709.92,67610.73,66299.62,19029581250,0.68
7/21/2024,68154.52,67164.91,68372.91,65842.3,26652190004,1.47
7/22/2024,67585.25,68152.98,68480.06,66611.3,42649109453,-0.83
7/23/2024,65927.67,67584.8,67779.02,65484.46,35605668666,-2.45
7/24/2024,65372.13,65927.86,67113.98,65147,27470942309,-0.84
7/25/2024,65777.23,65375.88,66112.42,63473.47,38315761670,0.61
7/26/2024,67912.06,65771.81,68207.6,65743.77,30488630457,3.25
7/27/2024,67813.34,67911.81,69398.51,66705.22,34691905492,-0.15
7/28/2024,68255.87,67808.66,68301.85,67085.83,18043166945,0.66
7/29/2024,66819.91,68259.05,69987.54,66532.59,40780682628,-2.11
7/30/2024,66201.02,66819.05,66987.67,65323.19,31380492109,-0.92
7/31/2024,64619.25,66201.27,66810.21,64532.05,31292785994,-2.39
8/1/2024,65357.5,64625.84,65593.24,62248.94,40975554494,1.13
8/2/2024,61415.07,65353.5,65523.22,61184.89,43060875727,-6.03
8/3/2024,60680.09,61414.81,62148.37,59836.53,31753030589,-1.2
8/4/2024,58116.98,60676.09,61062.99,57210.8,31758917219,-4.22
8/5/2024,53991.46,58110.3,58268.83,49121.24,1.08991E+11,-7.09
8/6/2024,56034.32,53991.35,57059.92,53973.27,49300484106,3.78
8/7/2024,55027.46,56040.63,57726.88,54620.51,41637562185,-1.81
8/8/2024,61710.14,55030.03,62673.77,54766.73,45298472567,12.14
8/9/2024,60880.11,61728.21,61751.86,59587.86,33425553115,-1.37
8/10/2024,60945.81,60881.23,61464.51,60287.57,15745822278,0.11
8/11/2024,58719.48,60944.89,61778.66,58348.82,22759754812,-3.65
8/12/2024,59354.52,58719.39,60680.33,57688.9,37078637820,1.08
8/13/2024,60609.57,59356.21,61572.4,58506.25,30327698167,2.11
8/14/2024,58737.27,60611.05,61687.76,58472.88,29961696180,-3.09
8/15/2024,57560.1,58733.26,59838.65,56161.59,35682112440,-2
8/16/2024,58894.11,57560.27,59847.36,57110.02,29350938673,2.32
8/17/2024,59478.97,58893.53,59694.67,58814.83,13589684021,0.99
8/18/2024,58483.96,59468.13,60262.72,58445.4,17740625837,-1.65
8/19/2024,59493.45,58480.71,59612.66,57864.71,25911207712,1.73
8/20/2024,59012.79,59493.45,61396.33,58610.88,31613400008,-0.81
8/21/2024,61175.19,59014.99,61834.35,58823.45,32731154072,3.66
8/22/2024,60381.91,61168.32,61408.11,59815.25,27625734377,-1.29
8/23/2024,64094.36,60380.95,64947.06,60372.05,42530509233,6.15
8/24/2024,64178.99,64103.87,64513.79,63619.92,21430585163,0.12
8/25/2024,64333.54,64176.37,64996.42,63833.52,18827683555,0.24
8/26/2024,62880.66,64342.23,64489.71,62849.56,27682040631,-2.27
8/27/2024,59504.13,62879.71,63210.8,58116.75,39103882198,-5.37
8/28/2024,59027.62,59507.93,60236.45,57890.68,40289564698,-0.81
8/29/2024,59388.18,59027.47,61184.08,58786.23,32224990582,0.61
8/30/2024,59119.48,59388.6,59896.89,57768.53,32292756405,-0.45
8/31/2024,58969.9,59117.48,59432.59,58768.79,12403470760,-0.25
9/1/2024,57325.49,58969.8,59062.07,57217.82,24592449997,-2.79
9/2/2024,59112.48,57326.97,59403.07,57136.03,27036454524,3.11
9/3/2024,57431.02,59106.19,59815.06,57425.17,26666961053,-2.83
9/4/2024,57971.54,57430.35,58511.57,55673.16,35627680312,0.94
9/5/2024,56160.49,57971.7,58300.58,55712.45,31030280656,-3.12
9/6/2024,53948.75,56160.19,56976.11,52598.7,49361693566,-3.94
9/7/2024,54139.69,53949.09,54838.14,53740.07,19061486526,0.35
9/8/2024,54841.57,54147.93,55300.86,53653.76,18268287531,1.28
9/9/2024,57019.54,54851.89,58041.12,54598.43,34618096173,3.95
9/10/2024,57648.71,57020.1,58029.98,56419.41,28857630507,1.1
9/11/2024,57343.17,57650.29,57991.32,55567.34,37049062672,-0.53
9/12/2024,58127.01,57343.17,58534.36,57330.1,33835707949,1.37
9/13/2024,60571.3,58130.32,60648.02,57650.11,32490528356,4.2
9/14/2024,60005.12,60569.12,60656.72,59517.88,16428405496,-0.93
9/15/2024,59182.84,60000.73,60381.92,58696.31,18120960867,-1.36
9/16/2024,58192.51,59185.23,59205.51,57501.34,32032822113,-1.68
9/17/2024,60308.54,58192.51,61316.09,57628.07,38075570118,3.64
9/18/2024,61649.68,60309,61664.07,59218.25,40990702891,2.22
9/19/2024,62940.46,61651.16,63872.44,61609.87,42710252573,2.09
9/20/2024,63192.98,62941.43,64119.53,62364.61,35177164222,0.4
9/21/2024,63394.84,63184.34,63543.36,62783.11,14408616220,0.33
9/22/2024,63648.71,63396.8,63993.42,62440.73,20183348802,0.4
9/23/2024,63329.8,63643.1,64733.56,62628.08,31400285425,-0.49
9/24/2024,64301.97,63326.84,64695.21,62737.42,29938335243,1.54
9/25/2024,63143.14,64302.59,64804.5,62945.38,25078377700,-1.8
9/26/2024,65181.02,63138.55,65790.8,62669.27,36873129847,3.23
9/27/2024,65790.66,65180.66,66480.7,64852.99,32058813449,0.94
9/28/2024,65887.65,65792.18,66255.53,65458.04,15243637984,0.15
9/29/2024,65635.3,65888.9,66069.34,65450.02,14788214575,-0.38
9/30/2024,63329.5,65634.66,65635.05,62873.62,37112957475,-3.51
10/1/2024,60837.01,63335.61,64110.98,60189.28,50220923500,-3.95
10/2/2024,60632.79,60836.32,62357.69,59996.95,40762722398,-0.33
10/3/2024,60759.4,60632.48,61469.04,59878.8,36106447279,0.21
10/4/2024,62067.48,60754.62,62465.99,60459.94,29585472513,2.16
10/5/2024,62089.95,62067.61,62371.02,61689.58,13305410749,0.04
10/6/2024,62818.95,62084.99,62959.57,61833.15,14776233667,1.18
10/7/2024,62236.66,62819.11,64443.71,62152.55,34253562610,-0.93
10/8/2024,62131.97,62221.64,63174.3,61843.56,28134475157,-0.14
10/9/2024,60582.1,62131.73,62508.84,60314.61,27670982363,-2.49
10/10/2024,60274.5,60581.93,61236.72,58895.21,30452813570,-0.51
10/11/2024,62445.09,60275.46,63400.87,60046.12,30327141594,3.6
10/12/2024,63193.02,62444.62,63448.79,62443.27,16744110886,1.2
10/13/2024,62851.38,63192.95,63272.65,62035.64,18177529690,-0.54
10/14/2024,66046.12,62848.4,66482.49,62442.15,43706958056,5.09
10/15/2024,67041.11,66050.37,67881.68,64809.2,48863870879,1.5
10/16/2024,67612.72,67042.46,68375.29,66758.73,38195189534,0.85
10/17/2024,67399.84,67617.08,67912.21,66647.39,32790898511,-0.32
10/18/2024,68418.79,67419.11,68969.75,67177.82,36857165014,1.48
10/19/2024,68362.73,68418.98,68668.01,68024.64,14443497908,-0.08
10/20/2024,69001.7,68364.18,69359.01,68105.72,18975847518,0.93
10/21/2024,67367.85,69002,69462.73,66829.85,37498611780,-2.37
10/22/2024,67361.41,67360.7,67801.58,66581.37,31808472566,0
10/23/2024,66432.2,67362.38,67402.74,65188.04,32263980353,-1.38
10/24/2024,68161.05,66653.7,68798.96,66454.1,31414428647,2.26
10/25/2024,66642.41,68165.3,68722.16,65521.79,41469984306,-2.23
10/26/2024,67014.7,66628.73,67317.92,66360.59,19588098156,0.58
10/27/2024,67929.3,67023.48,68221.31,66847.23,16721307878,1.35
10/28/2024,69907.76,67922.67,70212.27,67535.13,38799856657,2.92
10/29/2024,72720.49,69910.05,73577.21,69729.91,58541874402,4.02
10/30/2024,72339.54,72715.37,72905.3,71411.73,40646637831,-0.52
10/31/2024,70215.19,72335.05,72662.31,69590.5,40627912076,-2.93
11/1/2024,69482.47,70216.9,71559.02,68779.7,49989795365,-1.05
11/2/2024,69289.27,69486.02,69867.35,69033.72,18184612091,-0.28
11/3/2024,68741.12,69296.38,69361.66,67482.52,34868307655,-0.8
11/4/2024,67811.51,68742.13,69433.18,66803.65,41184819348,-1.35
11/5/2024,69359.56,67811.17,70522.79,67458.87,46046889204,2.28
11/6/2024,75639.08,69358.5,76460.16,69322.03,1.18593E+11,9.06
11/7/2024,75904.86,75637.09,76943.12,74480.42,63467654989,0.35
11/8/2024,76545.48,75902.84,77252.75,75648.74,55176858003,0.85
11/9/2024,76778.87,76556.19,76932.77,75773.79,29009480361,0.29
11/10/2024,80474.19,76775.55,81474.42,76565.43,82570594495,4.82
11/11/2024,88701.48,80471.41,89604.5,80283.25,1.17967E+11,10.23
11/12/2024,87955.81,88705.56,89956.88,85155.11,1.33673E+11,-0.85
11/13/2024,90584.16,87929.97,93434.35,86256.93,1.23559E+11,3.02
11/14/2024,87250.43,90574.88,91765.22,86682.81,87616705248,-3.67
11/15/2024,91066.01,87284.18,91868.74,87124.9,78243109518,4.33
11/16/2024,90558.48,91064.37,91763.95,90094.23,44333192814,-0.56
11/17/2024,89845.85,90558.46,91433.04,88741.66,46350159305,-0.79
11/18/2024,90542.64,89843.72,92596.79,89393.59,75535775084,0.78
11/19/2024,92343.79,90536.81,94002.87,90426.98,74521048295,2
11/20/2024,94339.49,92341.89,94902.02,91619.5,71730956426,2.16
11/21/2024,98504.73,94334.64,99014.22,94132.6,1.06025E+11,4.42
11/22/2024,98997.66,98496.43,99655.5,97222.66,78473580551,0.51
11/23/2024,97777.28,99006.74,99014.68,97232.89,44414644677,-1.24
11/24/2024,98013.82,97778.09,98647.18,95788.08,51712020623,0.24
11/25/2024,93102.3,98033.45,98935.03,92642.91,80909462490,-5.03
11/26/2024,91985.32,93087.28,94991.75,90770.81,91656519855,-1.18
11/27/2024,95962.53,91978.14,97361.18,91778.66,71133452438,4.33
11/28/2024,95652.47,95954.95,96650.2,94677.35,52260008261,-0.32
11/29/2024,97461.52,95653.95,98693.17,95407.88,54968682476,1.89
11/30/2024,96449.05,97468.81,97499.34,96144.22,31634227866,-1.05
12/1/2024,97279.79,96461.34,97888.12,95770.19,36590695296,0.85
12/2/2024,95865.3,97276.01,98152.6,94482.87,72680784305,-1.45
12/3/2024,96002.16,95854.59,96297.2,93629.56,67067810961,0.15
12/4/2024,98768.53,95988.53,99207.33,94660.52,77199817112,2.9
12/5/2024,96593.57,98741.54,103900.47,91998.78,1.49219E+11,-2.18
12/6/2024,99920.71,97074.23,102039.88,96514.88,94534772658,2.93
12/7/2024,99923.34,99916.71,100563.38,99030.88,44177510897,0.01
12/8/2024,101236.02,99921.91,101399.99,98771.52,44125751925,1.32
12/9/2024,97432.72,101237.06,101272.51,94355.91,1.10676E+11,-3.76
12/10/2024,96675.43,97441.23,98270.16,94321.26,1.04824E+11,-0.79
12/11/2024,101173.03,96656.06,101913.36,95747.23,85391409936,4.67
12/12/2024,100043,101167.8,102524.91,99339.95,72073983533,-1.11
12/13/2024,101459.26,100046.65,101888.8,99233.28,56894751583,1.41
12/14/2024,101372.97,101451.44,102618.88,100634.05,40422968793,-0.08
12/15/2024,104298.7,101373.53,105047.54,101227.03,51145914137,2.89
12/16/2024,106029.72,104293.58,107780.58,103322.98,91020417816,1.66
12/17/2024,106140.6,106030.69,108268.45,105291.73,68589364868,0.1
12/18/2024,100041.54,106147.3,106470.61,100041.54,93865656139,-5.75
12/19/2024,97490.95,100070.69,102748.15,95587.68,97221662392,-2.58
12/20/2024,97755.93,97484.7,98098.91,92175.18,1.05634E+11,0.28
12/21/2024,97224.73,97756.2,99507.1,96426.52,51765334294,-0.54
12/22/2024,95104.94,97218.32,97360.27,94202.19,43147981314,-2.17
12/23/2024,94686.24,95099.39,96416.21,92403.13,65239002919,-0.43
12/24/2024,98676.09,94684.34,99404.06,93448.02,47114953674,4.22
12/25/2024,99299.2,98675.91,99478.75,97593.47,33700394629,0.63
12/26/2024,95795.52,99297.7,99884.57,95137.88,47054980873,-3.53
12/27/2024,94164.86,95704.98,97294.84,93310.74,52419934565,-1.61
12/28/2024,95163.93,94160.19,95525.9,94014.29,24107436185,1.07
12/29/2024,93530.23,95174.05,95174.88,92881.79,29635885267,-1.73
12/30/2024,92643.21,93527.2,94903.32,91317.13,56188003691,-0.95
12/31/2024,93429.2,92643.25,96090.6,91914.03,43625106843,0.85
1/1/2025,94419.76,93425.1,94929.87,92788.12,24519888919,1.06
1/2/2025,96886.88,94416.29,97739.82,94201.57,46009564411,2.62
1/3/2025,98107.43,96881.73,98956.91,96034.62,35611391163,1.27
1/4/2025,98236.23,98106.99,98734.43,97562.98,22342608078,0.13
1/5/2025,98314.96,98233.91,98813.3,97291.77,20525254825,0.08
1/6/2025,102078.09,98314.95,102482.88,97926.15,51823432705,3.83
1/7/2025,96922.7,102248.85,102712.48,96132.88,58685738547,-5.21
1/8/2025,95043.52,96924.16,97258.32,92525.84,63875859171,-1.94
1/9/2025,92484.04,95043.48,95349.72,91220.84,62777261693,-2.69
1/10/2025,94701.45,92494.49,95770.61,92250.09,62058693684,2.39
1/11/2025,94566.59,94700.84,94977.69,93840.05,18860894100,-0.14
1/12/2025,94488.44,94565.73,95367.54,93712.51,20885130965,-0.08
1/13/2025,94516.52,94488.89,95837,89260.1,72978998252,0.03
1/14/2025,96534.05,94519.01,97352.66,94322.16,53769675818,2.13
1/15/2025,100504.49,96534.05,100697.23,96501.64,57805923627,4.11
1/16/2025,99756.91,100505.3,100781.59,97364.45,54103781805,-0.74
1/17/2025,104462.04,100025.77,105884.23,99948.91,71888972663,4.44
1/18/2025,104408.07,104124.95,104913.2,102226.62,50445655726,0.27
1/19/2025,101089.61,104411.29,106299.8,99570.53,76789928525,-3.18
1/20/2025,102016.66,101083.75,109114.88,99471.36,1.2628E+11,0.92
1/21/2025,106146.27,102052.58,107180.92,100103.95,88733878242,4.01
1/22/2025,103653.07,106136.38,106294.34,103360.27,53878181052,-2.34
1/23/2025,103960.17,103657.67,106820.33,101257.8,1.04105E+11,0.29
1/24/2025,104819.48,103965.67,107098.55,102772.12,52388229265,0.82
1/25/2025,104714.65,104824.03,105243.79,104120.38,23888996502,-0.1
1/26/2025,102682.5,104713.21,105438.65,102507.71,22543395879,-1.94
1/27/2025,102087.69,102680.3,103214.11,97795.94,89006608428,-0.58
1/28/2025,101332.48,102095.41,103730.82,100238.19,47180685494,-0.75
1/29/2025,103703.21,101317.52,104750.8,101283.82,47432049818,2.35
1/30/2025,104735.3,103709.34,106418.77,103321.65,41915744521,0.99
1/31/2025,102405.02,104737.56,106026.35,101543.88,45732764360,-2.23
2/1/2025,100655.91,102402.8,102755.73,100297.71,27757944848,-1.71
2/2/2025,97688.98,100661.54,101430.66,96216.08,63091816853,-2.95
2/3/2025,101405.42,97681.1,102514.17,91242.89,1.15401E+11,3.81
2/4/2025,97871.82,101398.72,101745.62,96208.11,73002130211,-3.48
2/5/2025,96615.45,97878.01,99113.21,96174.83,49125911241,-1.29
2/6/2025,96593.3,96610.64,99168.61,95707.35,45302471947,-0.02
2/7/2025,96529.09,96581.32,100154.14,95653.88,55741290456,-0.05
2/8/2025,96482.45,96533.26,96877.8,95702.49,22447526395,-0.05
2/9/2025,96500.09,96481.31,97325.28,94745.26,27732901800,0.02
2/10/2025,97437.55,96499.46,98333.22,95320.84,40078962391,0.97
2/11/2025,95747.43,97438.13,98492.9,94875.04,37488783272,-1.74
2/12/2025,97885.86,95745.7,98151.02,94101.2,49340445530,2.24
2/13/2025,96623.87,97888.75,98111.09,95269.71,37147280860,-1.29
2/14/2025,97508.97,96623.37,98819.47,96342.8,32697987277,0.92
2/15/2025,97580.35,97508.38,97975.04,97240.2,17047266288,0.07
2/16/2025,96175.03,97580.49,97725.59,96060.98,16536755396,-1.44
2/17/2025,95773.38,96179.01,97032.23,95243.55,27336550690,-0.42
2/18/2025,95539.55,95773.81,96695.38,93388.84,37325720482,-0.24
2/19/2025,96635.61,95532.53,96855.59,95011.97,28990872862,1.15
2/20/2025,98333.94,96632.68,98767.2,96442.67,31668022771,1.76
2/21/2025,96125.55,98340.67,99497.97,94852.96,49608706470,-2.25
2/22/2025,96577.76,96134.2,96950.16,95765.34,18353824477,0.46
2/23/2025,96273.92,96577.8,96671.88,95270.45,16999478976,-0.31
2/24/2025,91418.17,96277.96,96503.45,91371.74,44046480529,-5.05
2/25/2025,88736.17,91437.12,92511.08,86008.23,92139104128,-2.95
2/26/2025,84347.02,88638.89,89286.25,82131.9,64597492134,-4.84
2/27/2025,84704.23,84076.86,87000.78,83144.96,52659591954,0.75
2/28/2025,84373.01,84705.62,85036.32,78248.91,83610570576,-0.39
3/1/2025,86031.91,84373.87,86522.3,83794.23,29190628396,1.97
3/2/2025,94248.35,86036.26,95043.44,85040.21,58398341092,9.54
3/3/2025,86065.67,94248.42,94429.75,85081.3,70072228536,-8.68
3/4/2025,87222.2,86064.07,88911.27,81529.24,68095241474,1.35
3/5/2025,90623.56,87222.95,90998.24,86379.77,50498988027,3.9
3/6/2025,89961.73,90622.36,92804.94,87852.14,47749810486,-0.73
3/7/2025,86742.67,89963.28,91191.05,84717.68,65945677657,-3.58
3/8/2025,86154.59,86742.66,86847.27,85247.48,18206118081,-0.68
3/9/2025,80601.04,86154.3,86471.13,80052.48,30899345977,-6.45
3/10/2025,78532,80597.15,83955.93,77420.59,54061099422,-2.56
3/11/2025,82862.21,78523.88,83577.76,76624.25,54702837196,5.52
3/12/2025,83722.36,82857.38,84358.58,80635.25,40353484454,1.04
3/13/2025,81066.7,83724.92,84301.7,79931.85,31412940153,-3.17
3/14/2025,83969.1,81066.99,85263.29,80797.56,29588112414,3.58
3/15/2025,84343.11,83968.41,84672.67,83639.59,13650491277,0.45
3/16/2025,82579.69,84333.32,85051.6,82017.91,21330270174,-2.08
3/17/2025,84075.69,82576.34,84725.33,82492.16,25092785558,1.82
3/18/2025,82718.5,84075.72,84075.72,81179.99,24095774594,-1.61
